id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000377582802520,2015,Epigenetic Control Of Proteolytic Pathways In The Diaphragm During Prolonged Mechanical Ventilation,"Stana, F.|Gayan-Ramirez, G.|Hussain, S.|Moroz, N.|Al Khunaizi, A.|Maes, K.|Mayaki, D.",Katholieke Univ Leuven|McGill Univ,0,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,1073-449X,1535-4970
WOS:000377582802522,2015,Differential Regulation Of Autophagy And Proteasome Proteolytic Pathways In The Ventilatory And Limb Muscles In Response To Sepsis,"Leblanc, P.|Stana, F.|Hussain, S.|Huck, L.|Vujovic, M.|Mayaki, D.",McGill Univ,0,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,1073-449X,1535-4970
WOS:000377641900006,2016,The LIM-homeodomain transcription factor Islet2a promotes angioblast migration,"Vu, Wendy|Davari, Paniz|Sobering, Ryan E.|Childs, Sarah J.|Kennedy, Regan M.|Munsie, Nicole M.|Lamont, Ryan E.|Wu, Chang. -Yi.|Ryu, Jae. -Ryeon.",Natl Sun Yat Sen Univ|Univ Calgary|Univ Calgary,4,DEVELOPMENTAL BIOLOGY,0012-1606,1095-564X
WOS:000377698500004,2015,Fibrillin-containing microfibrils are key signal relay stations for cell function,"Reinhardt, Dieter P.|Zeyer, Karina A.",McGill Univ|McGill Univ,3,JOURNAL OF CELL COMMUNICATION AND SIGNALING,1873-9601,1873-961X
WOS:000377769600010,2016,Promoting Creativity and Innovation in a Structured Learning Environment,"Patel, Madhukar S.|Chaikof, Elliot L.",Harvard Univ|Beth Israel Deaconess Med Ctr|Massachusetts Gen Hosp,1,ANNALS OF SURGERY,0003-4932,1528-1140
WOS:000377885100001,2016,Proton Pump Inhibitors Accelerate Endothelial Senescence,"Sukhovershin, Roman|Yepuri, Gautham|Petrascheck, Michael|Cooke, John P.|Ghebre, Yohannes T.|Nazari-Shafti, Timo Z.",Baylor Coll Med|Scripps Res Inst|Houston Methodist Res Inst,15,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000377994800003,2016,Subepithelial Accumulation of Versican in a Cockroach Antigen-Induced Murine Model of Allergic Asthma,"Cheng, Georgiana|Aronica, Mark A.|Reeves, Stephen R.|Frevert, Charles W.|Ziegler, Steven F.|Kaber, Gernot|Wight, Thomas N.|Merrilees, Mervyn J.|Sheih, Alyssa|Debley, Jason S.",Univ Washington|Univ Washington|Univ Auckland|Cleveland Clin|Resp Inst|Benaroya Res Inst|Benaroya Res Inst|Univ Washington|Seattle Childrens Res Inst,7,JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,0022-1554,1551-5044
WOS:000378045800003,2016,An Endothelial Hsp70-TLR4 Axis Limits Nox3 Expression and Protects Against Oxidant Injury in Lungs,"Zhang, Yi|Shan, Peiying|Srivastava, Anup|Jiang, Ge|Zhang, Xuchen|Lee, Patty J.",VA Connecticut Healthcare Syst|Yale Univ|Yale Univ,0,ANTIOXIDANTS & REDOX SIGNALING,1523-0864,1557-7716
WOS:000378053500010,2016,"miRs, miRs in the Wall, Who Is the Most Causative of Them All?","Daugherty, Alan|Rateri, Debra L.|Sheppard, Mary",Univ Kentucky|Univ Kentucky|Univ Kentucky|Univ Kentucky,0,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097,1558-3597
WOS:000378089500008,2016,Foxc1 Regulates Early Cardiomyogenesis and Functional Properties of Embryonic Stem Cell Derived Cardiomyocytes,"Qin, Gangjian|Kume, Tsutomu|Fatima, Anees|Arnone, Baron|Lambers, Erin|Wasserstrom, J. Andrew",Northwestern Univ,4,STEM CELLS,1066-5099,1549-4918
WOS:000378096900004,2016,Excess centrosomes perturb dynamic endothelial cell repolarization during blood vessel formation,"Kushner, Erich J.|Ferro, Luke S.|Bautch, Victoria L.|Yu, Zhixian",Univ N Carolina|Univ N Carolina|Univ N Carolina,3,MOLECULAR BIOLOGY OF THE CELL,1059-1524,1939-4586
WOS:000378108800001,2016,"Looking Back, Looking Forward Reflections on Tenure as Editor of Circulation","Loscalzo, Joseph",Harvard Univ,0,CIRCULATION,0009-7322,1524-4539
WOS:000378108800002,2016,The Future of Cardiovascular Biomedicine,"MacRae, Calum A.|Loscalzo, Joseph",Harvard Univ,0,CIRCULATION,0009-7322,1524-4539
WOS:000378108800003,2016,The Future of Vascular Biology and Medicine,"Michel, Thomas|Kinlay, Scott|Leopold, Jane A.",Harvard Univ|Brigham & Womens Hosp|Vet Affairs Boston Healthcare Syst,4,CIRCULATION,0009-7322,1524-4539
WOS:000378108800004,2016,The Future of Cardiovascular Therapeutics,"Loscalzo, Joseph|MacRae, Calum A.|Roden, Dan M.",Vanderbilt Univ|Harvard Univ|Brigham & Womens Hosp,2,CIRCULATION,0009-7322,1524-4539
WOS:000378108800006,2016,The Future of Cardiovascular Epidemiology,"Vasan, Ramachandran S.|Benjamin, Emelia J.",Boston Univ|Boston Univ|Boston Univ|Boston Univ|Boston Univ|NHLBI,5,CIRCULATION,0009-7322,1524-4539
WOS:000378108800007,2016,The Future of Genetics and Genomics Closing the Phenotype Gap in Precision Medicine,"Vasan, Ramachandran S.|MacRae, Calum A.",Boston Univ|Boston Univ|Boston Univ|Boston Univ|Boston Univ|Boston Univ|Boston Univ|NHLBI|Broad Inst Harvard & MIT|Harvard Univ|Brigham & Womens Hosp,5,CIRCULATION,0009-7322,1524-4539
WOS:000378108800015,2016,The Future of Cardiovascular Education and Training,"MacRae, Calum A.|Gardner, Timothy J.|Brown, David W.",Christiana Care Hlth Syst|Brigham & Womens Hosp|Harvard Univ|Childrens Hosp Boston,0,CIRCULATION,0009-7322,1524-4539
WOS:000378144400003,2016,GoldyTALEN Vectors with Improved Efficiency for Golden Gate TALEN Assembly,"Tisdale, Ellen E.|Solin, Staci L.|Ekker, Stephen C.|Clark, Karl J.|McGrail, Maura|Essner, Jeffery J.|Wierson, Wesley A.|Welker, Jordan M.|Wang, Ying|Poshusta, Tanya L.|McNulty, Melissa S.",Mayo Clin|Iowa State Univ,0,HUMAN GENE THERAPY,1043-0342,1557-7422
WOS:000378190700008,2016,Fibrillin-1 microfibrils influence adult bone marrow hematopoiesis,"Ramirez, Francesco|Smaldone, Silvia|Bigarella, Carolina L.|del Solar, Maria|Ghaffari, Saghi",Icahn Sch Med Mt Sinai|Icahn Sch Med Mt Sinai|Icahn Sch Med Mt Sinai,0,MATRIX BIOLOGY,0945-053X,1569-1802
WOS:000378190700016,2016,Fibrillin rnicrofibrils in bone physiology,"Ramirez, Francesco|Smaldone, Silvia",Icahn Sch Med Mt Sinai,3,MATRIX BIOLOGY,0945-053X,1569-1802
WOS:000378259000008,2016,Reduced Biaxial Contractility in the Descending Thoracic Aorta of Fibulin-5 Deficient Mice,"Murtada, S. -I.|Humphrey, J. D.|Yanagisawa, H.|Ferruzzi, J.",Univ Tsukuba|Karolinska Inst|Yale Univ,2,JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME,0148-0731,1528-8951
WOS:000378298100024,2016,Vascular Actions of Angiotensin 1-7 in the Human Microcirculation Novel Role for Telomerase,"Durand, Matthew J.|Reuben, Charles F.|North, Paula E.|Beyer, Andreas M.|Hijjawi, John B.|Nasci, Victoria L.|Salato, Valerie K.|Gutterman, David D.|Riedel, Michael|Zinkevich, Natalya S.",Carroll Univ|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin,6,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000378337700019,2016,Matriptase activation connects tissue factor-dependent coagulation initiation to epithelial proteolysis and signaling,"Kirchhofer, Daniel|Camerer, Eric|Bugge, Thomas H.|Craik, Charles S.|Lee, Melody|Szabo, Roman|Le Gall, Sylvain M.",Genentech Inc|Univ Calif San Francisco|Natl Inst Dent & Craniofacial Res|Univ Paris 05|Paris Cardiovasc Res Ctr,6,BLOOD,0006-4971,1528-0020
WOS:000378445700008,2016,HUMAN INDUCED PLURIPOTENT STEM CELLS AS A PLATFORM FOR PERSONALIZED AND PRECISION CARDIOVASCULAR MEDICINE,"Matsa, Elena|Wu, Joseph C.|Ahrens, John H.",Stanford Univ|Stanford Univ,16,PHYSIOLOGICAL REVIEWS,0031-9333,1522-1210
WOS:000378496500005,2016,Finding Expandable Induced Cardiovascular Progenitor Cells,"Chen, Ian Y.|Wu, Joseph C.",Stanford Univ|Stanford Univ|Stanford Univ,1,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000378496500015,2016,"Resolution of Acute Inflammation and the Role of Resolvins in Immunity, Thrombosis, and Vascular Biology","Sansbury, Brian E.|Spite, Matthew",Harvard Univ|Brigham & Womens Hosp,9,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000378497000003,2016,Complying With the National Institutes of Health Guidelines and Principles for Rigor and Reproducibility Refutations,"Daugherty, Alan|Mackman, Nigel|Rader, Daniel J.|Schmidt, Ann Marie|Weber, Christian|Hegele, Robert A.",German Ctr Cardiovasc Res DZHK|Univ Munich|Univ Munich|NYU|Univ Penn|Univ Penn|Univ N Carolina|Univ Western Ontario|Univ Western Ontario|Univ Kentucky|Univ Kentucky,2,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000378533000008,2016,Mechanotransduction activates canonical Wnt/beta-catenin signaling to promote lymphatic vascular patterning and the development of lymphatic and lymphovenous valves,"Kim, Tae Hoon|Geng, Xin|Kim, Yeunhee|Mukherjee, Anish|Fu, Jianxin|Jho, Eek-Hoon|Mahamud, Md. Riaj|Cha, Boksik|Srinivasan, R. Sathish|Chen, Hong|Dixon, J. Brandon|Xia, Lijun|Kahn, Mark L.",Boston Childrens Hosp|Univ Oklahoma|Univ Penn|Univ Seoul|Univ Texas Dallas|Georgia Inst Technol|Univ Oklahoma|Oklahoma Med Res Fdn,9,GENES & DEVELOPMENT,0890-9369,1549-5477
WOS:000378551400031,2016,Defective Intestinal Mucin-Type O-Glycosylation Causes Spontaneous Colitis-Associated Cancer in Mice,"West, Christopher M.|Bergstrom, Kirk|Liu, Xiaowei|Zhao, Yiming|Gao, Nan|Wu, Qian|Song, Kai|Cui, Yi|Li, Yun|McDaniel, J. Michael|Mcgee, Samuel|Chen, Weichang|Huycke, Mark M.|Houchen, Courtney W.|Zenewicz, Lauren A.|Chen, Hong|Braun, Jonathan|Fu, Jianxin|Xia, Lijun",Univ Calif Los Angeles|Univ Oklahoma|Univ Oklahoma|Univ Oklahoma|Dept Vet Affairs Med Ctr|Fudan Univ|Soochow Univ|Soochow Univ|Cent S Univ|Oklahoma Med Res Fdn,7,GASTROENTEROLOGY,0016-5085,1528-0012
WOS:000378589700003,2016,Endothelial progenitor cells are differentially impaired in ANCA-associated vasculitis compared to healthy controls,"Rouhl, R. P.|Bijleveld, R.|Huitema, J.|Timmermans, S. A.|Witzke, O.|Damoiseaux, J.|Duijvestijn, A. M.|Arends, S. J.|Mertens, A.|Wilde, B.|van Paassen, P.|van Oostenbrugge, R. J.|Tervaert, J. W. Cohen",Univ Duisburg Essen|Maastricht Univ|Univ Hosp Maastricht|Univ Duisburg Essen|Maastricht Univ,2,ARTHRITIS RESEARCH & THERAPY,1478-6354,1478-6362
WOS:000378651300009,2016,Pathogenic FBN1 variants in familial thoracic aortic aneurysms and dissections,"Safi, H.|Mitchell, A. L.|Evans, J. P.|Leal, S. M.|Bamshad, M.|Shendure, J.|Regalado, E. S.|Nickerson, D. A.|Milewicz, D. M.|Guo, D. C.|Santos-Cortez, R. L. P.|Hostetler, E.|Bensend, T. A.|Pannu, H.|Estrera, A.",Univ Washington|Univ N Carolina|Univ Hosp Cleveland|Univ Texas Hlth Sci Ctr Houston|Baylor Coll Med|Univ Texas Hlth Sci Ctr Houston UTHlth,2,CLINICAL GENETICS,0009-9163,1399-0004
WOS:000378711700002,2016,Pulmonary Veno-occlusive Disease and Pulmonary Hypertension in Dogs: Striking Similarities to the Human Condition,"Tuder, R. M.|Stenmark, K. R.|Krafsur, G. M.",Univ Colorado Denver|Colorado State Univ|Univ Colorado Denver,0,VETERINARY PATHOLOGY,0300-9858,1544-2217
WOS:000378869500002,2016,GASTROINTESTINAL CANCER Neutrophils and cancer: guilt by association,"Jenne, Craig N.|Kubes, Paul",Univ Calgary|Univ Calgary,1,NATURE REVIEWS GASTROENTEROLOGY & HEPATOLOGY,1759-5045,1759-5053
WOS:000378942800001,2016,Impaired coronary metabolic dilation in the metabolic syndrome is linked to mitochondrial dysfunction and mitochondrial DNA damage,"Wilson, Glenn L.|Kolz, Christopher L.|Chen, Chwen Lih|Kang, Patrick T.|Hardwick, James P.|Chilian, William M.|Fenton, Richard|Chen, Yeong Renn|Marzilli, Mario|Pung, Yuh Fen|Guarini, Giacinta|Ohanyan, Vahagn|Kiyooka, Takahiko|Dobson, James G., Jr.|Shokolenko, Inna|Yin, Liya",Univ Massachusetts|Univ S Alabama|Univ S Alabama|Univ Nottingham|Northeast Ohio Med Univ|Tokai Univ|Univ Pisa,8,BASIC RESEARCH IN CARDIOLOGY,0300-8428,1435-1803
WOS:000379029300015,2016,Comprehensive MRI for the detection of subtle alterations in diastolic cardiac function in apoE/LDLR-/- mice with advanced atherosclerosis,"Bar, Anna|Jasztal, Agnieszka|Kostogrys, Renata|Chlopicki, Stefan|Jasinski, Krzysztof|Jablonska, Magdalena|Orzylowska, Anna|Skorka, Tomasz|Tyrankiewicz, Urszula",Agr Univ Krakow|Jagiellonian Univ|Polish Acad Sci|Jagiellonian Univ,1,NMR IN BIOMEDICINE,0952-3480,1099-1492
WOS:000379052500001,2016,Bidirectional Crosstalk between C5a Receptors and the NLRP3 Inflammasome in Macrophages and Monocytes,"Haggadone, Mikel D.|Grailer, Jamison J.|Fattahi, Fatemeh|Zetoune, Firas S.|Ward, Peter A.",Univ Michigan,2,MEDIATORS OF INFLAMMATION,0962-9351,1466-1861
WOS:000379094800011,2016,Foxc1 and Foxc2 deletion causes abnormal lymphangiogenesis and correlates with ERK hyperactivation,"Culver, Ford|Millay, Meredith|Mukouyama, Yoh-suke|Kume, Tsutomu|Uchida, Yutaka|Norden, Pieter|Wang, Ying|Liu, Ting|Culver, Austin|Fatima, Anees|Dietz, William H.",NHLBI|Mayo Clin|Northwestern Univ,9,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000379105300014,2016,Blood biomarkers in a mouse model of CADASIL,"Ospina, Carolina|Arboleda-Velasquez, Joseph F.|D'Amore, Patricia A.|Lopera, Francisco|Gygi, Steven P.|Manent, Jan|Quiroz, Yakeel T.|Chick, Joel M.|Bigger-Allen, Alexander A.|Graham, Mark|Primo, Vincent",Harvard Med Sch|La Trobe Univ|Harvard Med Sch|Harvard Med Sch|Univ Antioquia|Harvard Med Sch|Harvard Med Sch,2,BRAIN RESEARCH,0006-8993,1872-6240
WOS:000379163300019,2016,Is leukocyte tissue factor the key to venous thrombosis in antiphospholipid syndrome?,"Roubey, R. A. S.|Mackman, N.",Univ N Carolina|Univ N Carolina,0,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,1538-7836
WOS:000379188400016,2016,Extracellular vesicles in cardiovascular calcification: expanding current paradigms,"Martinez-Martinez, Eduardo|Krohn, Jona B.|Hutcheson, Joshua D.|Aikawa, Elena",Harvard Med Sch|Harvard Med Sch,6,JOURNAL OF PHYSIOLOGY-LONDON,0022-3751,1469-7793
WOS:000379219600002,2016,ETS transcription factors in embryonic vascular development,"Sumanas, Saulius|Craig, Michael P.",Cincinnati Childrens Hosp Med Ctr|Wright State Univ,5,ANGIOGENESIS,0969-6970,1573-7209
WOS:000379219600008,2016,mTORC2 mediates CXCL12-induced angiogenesis,"Muawad, Steven A.|Hughes, Christopher C. W.|Wu, Nan|Hatch, Michaela M. S.|Ziegler, Mary E.",Univ Calif Irvine|Univ Calif Irvine|Univ Calif Irvine,4,ANGIOGENESIS,0969-6970,1573-7209
WOS:000379249600018,2016,Patterns of expression of factor VIII and von Willebrand factor by endothelial cell subsets in vivo,"Santambrogio, Laura|Lee, Mike|Morser, John|Jiang, Haiyan|Rajaraman, Anusha|Pan, Junliang|Scholz, Alexander|Dinh, Thanh Theresa|Czupalla, Cathrin J.|Kiefel, Helena|Zhu, Li|Xia, Lijun|Butcher, Eugene C.",Albert Einstein Coll Med|Biogen|Oklahoma Med Res Fdn|Vet Affairs Palo Alto Hlth Care Syst|Soochow Univ|Palo Alto Vet Inst Res|Stanford Univ,7,BLOOD,0006-4971,1528-0020
WOS:000379484400002,2016,Structure and functions of angiotensinogen,"Daugherty, Alan|Lu, Hong|Cassis, Lisa A.|Kooi, Craig W. Vander",Univ Kentucky|Univ Kentucky|Univ Kentucky|Univ Kentucky,4,HYPERTENSION RESEARCH,0916-9636,1348-4214
WOS:000379507900002,2016,Calcified Nodule An Early and Late Cause of In-Stent Failure,"Lutter, Christoph|Virmani, Renu|Narula, Jagat|Mori, Hiroyoshi|Finn, Aloke V.|Atkinson, James B.",Ichan Sch Med Mt Sinai|Vanderbilt Univ|CVPath Inst,2,JACC-CARDIOVASCULAR INTERVENTIONS,1936-8798,1876-7605
WOS:000379511100007,2016,Long-Term Functional Efficacy of a Novel Electrospun Poly(Glycerol Sebacate)-Based Arterial Graft in Mice,"Humphrey, Jay D.|Lee, Yong-Ung|Yi, Tai|Zhuang, Jennifer J.|Onwuka, Ekene|Allen, Robert A.|Stowell, Chelsea E. T.|Shinoka, Toshiharu|Khosravi, Ramak|Bersi, Matthew R.|Best, Cameron A.|Breuer, Christopher K.|Wang, Yadong",Univ Pittsburgh|Nationwide Childrens Hosp|Nationwide Childrens Hosp|Yale Univ,6,ANNALS OF BIOMEDICAL ENGINEERING,0090-6964,1573-9686
WOS:000379532300006,2016,COMP-lex Mechanics Matricrine Signaling,"Demer, Linda L.|Tintut, Yin",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,0,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000379609200002,2016,Neurovascular Protective Function of Endothelial Nitric Oxide - Recent Advances,"Katusic, Zvonimir S.|Austin, Susan A.",Mayo Clin,4,CIRCULATION JOURNAL,1346-9843,1347-4820
WOS:000379811800013,2016,Flt-1 (VEGFR-1) coordinates discrete stages of blood vessel formation,"Bautch, Victoria L.|Mouillesseaux, Kevin P.|Nesmith, Jessica E.|Cluceru, Julia G.|Chappell, John C.|Mac Gabhann, Feilim|Peirce, Shayn M.|Walpole, Joseph|Hashambhoy-Ramsay, Yasmin L.|Hartland, Caitlin M.|Bradley, Vanessa B.",Merrimack Pharmaceut|Univ N Carolina|Univ Virginia|Johns Hopkins Univ|Johns Hopkins Univ|Univ N Carolina|Univ N Carolina|Virginia Tech Caril Res Inst|Univ N Carolina,5,CARDIOVASCULAR RESEARCH,0008-6363,1755-3245
WOS:000379811800015,2016,Endothelial lipid phosphate phosphatase-3 deficiency that disrupts the endothelial barrier function is a modifier of cardiovascular development,"Wary, Kishore K.|Chatterjee, Ishita|Baruah, Jugajyoti|Lurie, Erin E.",Univ Illinois,1,CARDIOVASCULAR RESEARCH,0008-6363,1755-3245
WOS:000379912600059,2016,Cloche is a bHLH-PAS transcription factor that drives haemato-vascular specification,"Augustine, Sruthy M.|Villasenor, Alethia|Chi, Neil|Jin, Suk-Won|Martin, Marcel|Lee, Miler T.|Fukuda, Nana|Marass, Michele|Witty, Alec|Fiddes, Ian|Kuo, Taiyi|Chung, Won-Suk|Salek, Sherveen|Lerrigo, Robert|Alsio, Jessica|Luo, Shujun|Tworus, Dominika|Mucenieks, Sophie|Nystedt, Bjorn|Giraldez, Antonio J.|Schroth, Gary P.|Andersson, Olov|Stainier, Didier Y. R.|Stone, Oliver A.|Reischauer, Sven",Personalis|Novartis|Univ Washington|Johns Hopkins Univ Hosp|Korea Adv Inst Sci & Technol|Columbia Univ Coll Phys & Surg|Columbia Univ Coll Phys & Surg|Howard Hughes Med Inst|Univ Calif Santa Cruz|Univ Pittsburgh|Yale Univ|Gwangju Inst Sci & Technol|Uppsala Univ|Karolinska Inst|Illumina|Yale Univ|Stockholm Univ|Univ Calif San Diego|Max Planck Inst Heart & Lung Res|Univ Calif San Francisco,27,NATURE,0028-0836,1476-4687
WOS:000379964000007,2016,Chronic miR-29 antagonism promotes favorable plaque remodeling in atherosclerotic mice,"Abonnenc, Melanie|Skroblin, Philipp|Luciano, Amelia|Araldi, Elisa|Rotllan, Noemi|Yin, Xiaoke|Aryal, Binod|Ulrich, Victoria|Bauer, Ashley|Leslie, Kristen L.|Thum, Thomas|Montgomery, Rusty L.|Perrotta, Paola|Martin, Kathleen|Suarez, Yajaira|Mayr, Manuel|Fernandez-Hernando, Carlos|Zhang, Pei|Sessa, William C.",Imperial Coll London|Hannover Med Sch|Yale Univ|Kings Coll London|MiRagen Therapeut|Yale Univ|Yale Univ|Yale Univ|Yale Univ,8,EMBO MOLECULAR MEDICINE,1757-4676,1757-4684
WOS:000380076600020,2016,REPLY: The Networks Between the Sympathetic Nervous System and Immune System in Atherosclerosis,"Libby, Peter|Swirski, Filip K.|Nahrendorf, Matthias",Harvard Med Sch,0,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097,1558-3597
WOS:000380081500004,2016,KRAS Mutations in Canine and Feline Pancreatic Acinar Cell Carcinoma,"Stasi, S.|Wood, G. A.|Sabine, V. S.|Foster, R. A.|Liu, J. H. W.|Coomber, B. L.|Bartlett, J. M. S.|Crozier, C.",Univ Guelph|Univ Guelph|Ontario Inst Canc Res,0,JOURNAL OF COMPARATIVE PATHOLOGY,0021-9975,1532-3129
WOS:000380139100003,2016,The avidity of PR3-ANCA in patients with granulomatosis with polyangiitis during follow-up,"Schlumberger, W.|Kemna, M. J.|van Paassen, P.|Daehnrich, C.|Damoiseaux, J. G. M. C.|Tervaert, J. W. Cohen",Maastricht Univ|Euroimmun|Maastricht Univ|Maastricht Univ,3,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,0009-9104,1365-2249
WOS:000380141100010,2016,High fat diet-induced diabetes in mice exacerbates cognitive deficit due to chronic hypoperfusion,"Pike, Martin M.|Grafe, Marjorie R.|Hong, Christine|Roese, Natalie E.|Marzulla, Tessa|Zhang, Wenri|Alkayed, Farah N.|Nie, Xiao|Zuloaga, Kristen L.|Johnson, Lance A.|Alkayed, Nabil J.|Raber, Jacob",Oregon Hlth & Sci Univ|Oregon Hlth & Sci Univ|Oregon Hlth & Sci Univ|Dept Pathol|Dept Behav Neurosci|Knight Cardiovasc Inst|Oregon Hlth & Sci Univ,7,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0271-678X,1559-7016
WOS:000380296500002,2016,Cross-talk between signaling and metabolism in the vasculature,"Iruela-Arispe, M. Luisa|Uebelhoer, Melanie",Univ Calif Los Angeles|Univ Calif Los Angeles,3,VASCULAR PHARMACOLOGY,1537-1891,1879-3649
WOS:000380297000019,2016,Akt isoform-dependent regulation of ATP-Binding cassette A1 expression by apolipoprotein E,"Guo, Zhongmao|Okoro, Emmanuel U.|Yang, Hong",Meharry Med Coll,1,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0006-291X,1090-2104
WOS:000380367500004,2016,Imaging Atherosclerotic Plaque Calcification: Translating Biology,"Bailey, Grant|Meadows, Judith|Morrison, Alan R.",Providence VA Med Ctr|Brown Univ|VA Connecticut Healthcare Syst|Yale Univ,3,CURRENT ATHEROSCLEROSIS REPORTS,1523-3804,1534-6242
WOS:000380595500022,2016,Soluble guanylyl cyclase-activated cyclic GMP-dependent protein kinase inhibits arterial smooth muscle cell migration independent of VASP-serine 239 phosphorylation,"Lust, Robert M.|Tulis, David A.|Shewchuk, Brian M.|Weidner, Douglas A.|Francisco, Jake T.|Joshi, Chintamani N.|Stone, Joshua D.|Adderley, Shaquria P.|Holt, Andrew W.|Martin, Danielle N.|Shaver, Patti R.",E Carolina Univ|E Carolina Univ|E Carolina Univ,3,CELLULAR SIGNALLING,0898-6568,1873-3913
WOS:000380625700023,2016,Aligned nanofibrillar collagen scaffolds - Guiding lymphangiogenesis for treatment of acquired lymphedema,"Yang, Phillip C.|Kretchetov, Shura|Vogt, Peter M.|Rockson, Stanley G.|Cooke, John P.|Hadamitzky, Catarina|Zaitseva, Tatiana S.|Huang, Ngan F.|Bazalova-Carter, Magdalena|Paukshto, Michael V.|Hou, Luqia|Strassberg, Zachary|Ferguson, James|Matsuura, Yuka|Dash, Rajesh",Stanford Univ|Houston Methodist Res Inst|IntraOp Med Corp|Stanford Univ|Surpass Inc|Vet Affairs Palo Alto Hlth Care Syst|Stanford Univ|Univ Victoria|Stanford Univ|Fibralign Corp|Hannover Med Sch|Helios Clin Hildesheim,1,BIOMATERIALS,0142-9612,1878-5905
WOS:000380707200014,2016,CRIg Functions as a Macrophage Pattern Recognition Receptor to Directly Bind and Capture Blood-Borne Gram-Positive Bacteria,"Jenne, Craig N.|Wong, Connie H. Y.|Surewaard, Bas G. J.|Zeng, Zhutian|Kubes, Paul|Geoghegan, Joan A.",Univ Calgary|Univ Calgary|Trinity Coll Dublin|Univ Med Ctr|Univ Calgary,14,CELL HOST & MICROBE,1931-3128,1934-6069
WOS:000380750000001,2016,With gratitude and anticipation,"LeMaire, Scott A.",Baylor Coll Med,0,JOURNAL OF SURGICAL RESEARCH,0022-4804,1095-8673
WOS:000380750400022,2016,CCR7 Maintains Nonresolving Lymph Node and Adipose Inflammation in Obesity,"Wong, Blenda|Spite, Matthew|Hill, Bradford G.|Bhatnagar, Aruni|Rodriguez, Jorge|Wysoczynski, Marcin|Tang, Yunan|Holden, Candice R.|Sansbury, Brian E.|Hellmann, Jason",Univ Louisville|Univ Louisville|Harvard Med Sch|Brigham & Womens Hosp,4,DIABETES,0012-1797,1939-327X
WOS:000380752600008,2016,Efferocytosis as a regulator of macrophage chemokine receptor expression and polarization,"Liu, Liying|Chaikof, Elliot L.|Haller, Carolyn A.|Angsana, Julianty|Chen, Jiaxuan",Harvard Univ|Harvard Med Sch|Georgia Inst Technol,3,EUROPEAN JOURNAL OF IMMUNOLOGY,0014-2980,1521-4141
WOS:000380779100003,2016,RhoA inhibits neural differentiation in murine stem cells through multiple mechanisms,"Stefanescu, Ioana|Wu, Chuanshen|Yang, Junning|Jakobsson, Lars|Chervoneva, Inna|Horowitz, Arie",Brookdale Univ Hosp & Med Ctr|Thomas Jefferson Univ|Karolinska Inst|Cleveland Clin Fdn|Thomas Jefferson Univ,1,Science Signaling,1945-0877,1937-9145
WOS:000380798900005,2016,A New Editor of Smooth Muscle Phenotype,"Bauer, Ashley J.|Martin, Kathleen A.|Liu, Renjing",Yale Univ|Yale Univ|Univ Sydney|Univ Sydney,1,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000380800300005,2016,Adaptions to Hypoxia and Redox Stress Essential Concepts Confounded by Misleading Terminology,"Loscalzo, Joseph",Harvard Med Sch,2,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000380849800005,2016,Identification and treatment of the Staphylococcus aureus reservoir in vivo,"Kubes, Paul|Deniset, Justin F.|Omri, Abdelwahab|Zemp, Franz J.|Amrein, Matthias|Otto, Michael|Conly, John|Yates, Robin M.|Surewaard, Bas G. J.",Laurentian Univ|NIAID|Univ Med Ctr|Univ Calgary|Univ Calgary|Univ Calgary|Univ Calgary|Univ Calgary|Univ Calgary|Univ Calgary,9,JOURNAL OF EXPERIMENTAL MEDICINE,0022-1007,1540-9538
